x,y,z,magnitude
0.9851605937327015,0.16268747040220566,0.054693615078567286,6.39
0.5745112783517319,0.09434153888291175,-0.8130414903852465,6.41
0.8596600308952885,0.14599871266727518,0.48956001387021986,4.37
0.6418896585874041,0.11077264701990998,0.7587536404332755,5.43
0.8458077170109783,0.14658415709533357,0.5129545698532445,3.27
0.9182911634732744,0.1592904790473545,0.36244707526998227,5.87
0.9167220433925297,0.16134039713427548,0.3654996188927959,5.36
0.5428044951417725,0.09695295044264134,0.8342442121191804,2.23
0.28595894460562293,0.04872576881002683,-0.9570022369116543,6.85
0.8168328720449175,0.1439010553999171,-0.5586381166745081,6.69
0.6989027024764954,0.12281619933973162,-0.7045929276190576,6.01
0.9438220486815001,0.16844607890012173,-0.2842988901241613,6.49
0.9006458470400983,0.16103094678919172,-0.4036162687325677,6.14
0.9814297512093281,0.17617449411030475,-0.07588274551025828,5.91
0.7596899074950979,0.1377851323363125,0.6355206540759745,5.33
0.5003318713799195,0.08921277830788185,-0.8612253472048162,5.89
0.3975938301573392,0.07379134937005709,0.9145895161103494,5.83
0.8940901530362866,0.16409625023952681,0.4167435889139463,6.04
0.6252286012469371,0.11606269751056236,0.7717633357638664,4.8
0.6823446145950374,0.12439265021801749,-0.7203695548153656,4.59
0.5098223489727661,0.09568313976284647,0.8549420502309,6.17
0.5427701069944235,0.10004134464546299,-0.833901876910461,5.7
0.6694582399733092,0.12851851227719033,0.731647905029391,4.94
0.7694459514350779,0.14509277987940009,-0.6220136759324796,6.06
0.487444030754828,0.09187590131189298,-0.8683070514740817,5.98
0.4080908026152269,0.07650727894124539,-0.9097299231584429,5.39
0.9339766680225547,0.179813294279493,-0.3087956651085678,2.04
0.6583173992547525,0.1292760635467883,0.7415564046195714,5.67
0.9602674606906874,0.18594696679307324,-0.20811085862855663,6.02
0.5282490878682008,0.10113523173068717,-0.8430448185412174,4.36
0.2538990620056976,0.05125267794001507,0.9658718493240208,5.66
0.6528022323009158,0.1290363325241955,0.7464575476151651,4.54
0.9646904663657915,0.18834694156328646,-0.18411337188457486,4.76
0.7689323315582594,0.15016760140072621,-0.6214440932006127,5.9
0.5593032427633942,0.11197978072289648,0.8213649684175748,5.42
0.9095336971935565,0.17984508356366363,-0.3747054837968067,5.24
0.72109445915115,0.14327652114576536,-0.6778603244547342,5.94
0.4530905416497148,0.08917687281057282,-0.8869929235474739,6.07
0.3457776994807283,0.07137113448693391,0.9355981742734768,6.33
0.9772435825441417,0.1961669414235744,-0.08070632855489854,6.15
0.5804308542874211,0.11545487532650824,-0.8060832433157974,6.15
0.9557056112975203,0.19217612653226532,-0.2229240250073729,6.15
0.5576519052663177,0.11409341167322014,0.8221964764979299,6.52
0.6944734452346426,0.14186558671319152,0.7053940665829617,6.05
0.9401923446728241,0.18998163406687357,-0.2827460587451188,6.47
0.4959382489565419,0.10249326249463905,0.8622878778952676,6.39
0.25573188569413086,0.054087365901849996,0.9652335258833084,5.41
0.6615163166749052,0.13386575646801388,-0.7378862527640104,5.8
0.9050303181759801,0.1849394122217757,-0.3830372527435787,5.5
0.9439331046792984,0.19440556061791775,0.2668272322896109,5.38
0.29124294446522125,0.0621070711658348,0.9546309543537911,5.87
0.9577219093023035,0.19931543720444062,0.20746590306446297,5.5
0.9222478195504079,0.19277960203808547,0.33510443800784795,6.13
0.8922605554026761,0.18696507978214566,0.4109928955767529,4.06
0.9719290608426182,0.2039023898234967,0.11737851640676342,5.99
0.9137092016955319,0.193853781035822,0.3571501173386748,6.54
0.9301886304622516,0.19653728679287347,-0.3100358151227958,5.7
0.5204653754725374,0.11324193444490896,0.8463403908696581,3.44
0.9086712456921928,0.19322000953303442,-0.3701115982622709,5.57
0.9699574410731892,0.20745396536999822,0.1270646086013505,5.93
0.9736486901885826,0.20865813415658183,0.09203266346439985,5.75
0.6155071465435262,0.13317575076099863,0.7767980252054523,4.89
0.9689701421763571,0.20898250077223973,0.13199688610611687,4.43
0.9348458655637634,0.2028823907296782,0.2913793801389323,5.07
0.736069997213772,0.1625539182014309,0.6570975444171742,4.53
0.9495995197338643,0.20803021162952076,-0.23448706397281538,5.59
0.8916001629744831,0.19452932828093314,-0.4089101243824176,5.9
0.6702655147153047,0.14536048263083798,-0.7277461575802083,6.27
0.8644206493920373,0.19116264463261237,0.46500944528225896,7.0
0.8644194907526708,0.19118876323888712,0.46500086109391037,7.1
0.8966420682162478,0.19696182162476808,-0.396533784597407,6.28
0.4238852369579742,0.09538415213301464,0.9006792822147892,5.39
0.6901144725213391,0.15395853247593685,0.707134205858018,6.15
0.9593785472868316,0.21324546858504762,-0.1847137600011226,5.19
0.2542871837010142,0.05473498871039853,-0.9655786395816134,5.07
0.46068655778155027,0.10482044722176292,0.8813515583032777,6.07
0.6070835072170393,0.13724831525234563,0.782695672164764,6.39
0.7093713942391373,0.15746411663823978,-0.6870205797547562,6.48
0.10648091153806225,0.025999090753929473,0.9939747797394017,5.62
0.605879045817231,0.1386581742990605,0.7833801711427556,6.21
0.6141648761488523,0.13808893283979512,-0.7770025428093731,5.22
0.9733466035366756,0.2216079273516724,0.05904503297072239,6.37
0.4700245532022747,0.11082401434088651,0.8756682917819812,4.82
0.7044231378631403,0.16220268780609032,-0.6909980686742384,6.9
0.761346124428247,0.1788875780218081,0.6231783960051727,6.69
0.8894803912412469,0.20812080534621238,-0.4068296498282325,5.46
0.9731768498996157,0.22919007804088348,-0.019968148313614317,4.77
0.7727054310253284,0.1836212830478841,0.6076261525607752,6.06
0.5895184909950051,0.14096874870426418,0.7953588879642486,6.27
0.8835879740770081,0.20889848514995707,-0.41908676305574427,6.46
0.3410210734806751,0.07936593254813916,-0.9366993520830749,6.22
0.5006727862919675,0.1225177103879701,0.856922500409417,4.83
0.9177808850688428,0.22282599122164254,0.32867434435675674,5.74
0.9607805509352157,0.2319639915601375,-0.1519652577535797,6.16
0.6413003628529506,0.15718225585323875,0.751017698226587,6.27
0.4435608693300929,0.10573587273543515,-0.8899852135940283,5.7
0.8899409210345803,0.2176299758427704,0.40080213407964543,5.47
0.883251277224345,0.21713121953583708,0.41559741912630216,6.2
0.5141057655324756,0.1286933551251021,0.8480172652681734,6.21
0.350902938207769,0.08899848011801306,0.9321729445193302,6.37
0.8629472499878518,0.21505693245207583,0.45724452926492987,6.09
0.9626353051069817,0.2387036782463185,-0.12788206814587474,5.85
0.47423155175468157,0.11979722716892813,0.87221159111937,2.47
0.49674692682585847,0.12538115678409886,0.8587910433932963,4.63
0.47940509136887255,0.12127475197047338,0.8691738565466078,5.55
0.9515707752561664,0.23736349691397912,-0.1953756126315306,5.31
0.8585681294988622,0.21376666952353884,-0.4660092037821131,6.1
0.7587407658431875,0.1918265496672272,0.6225070482255282,3.87
0.3397414465110377,0.08314205892339825,-0.9368367774380796,5.45
0.8891944914212716,0.2266803801531406,0.39742818430465365,4.42
0.674734167212588,0.1734358227511619,0.7173937684302554,6.12
0.38810850030783073,0.10130870812980662,0.9160285681385031,5.97
0.8469805771664577,0.21840019446484166,0.4846908880518525,5.42
0.802880139770309,0.2085237081001144,0.5584812837710744,5.98
0.9407168823890363,0.2428845440407474,0.23676749239363534,6.32
0.9010508369446844,0.23434933899546587,0.364949005415376,6.37
0.3145538466407964,0.08504494778452426,0.9454222519169971,6.39
0.9483255064160174,0.2484863493143408,-0.19731514915291057,5.61
0.8432352831084489,0.22045851301528988,-0.49025738276960334,4.31
0.4736474253368523,0.12331706420623843,-0.8720384269900756,6.23
0.6864022986288931,0.18410285512928898,0.70353253170711,6.84
0.6863732654141503,0.18410576910266688,0.7035600943116599,6.04
0.95994136737327,0.25644501277780457,0.11290937351224774,6.11
0.06236728954932758,0.01928950106091248,0.9978668429921356,4.25
0.015760743630199456,0.0068398870013060414,0.9998523965596284,6.46
0.605749304878308,0.16886235695279286,0.7775302463851771,6.47
0.7503898367184462,0.20565299548836732,-0.6281894128336812,5.59
0.6517380952078456,0.18388590371832242,0.7358148066385624,6.45
0.7226433831039588,0.20348317696538365,0.6605915058098608,5.98
0.8181269284594621,0.23003572617375723,0.5270217202480352,5.5
0.46515032957472796,0.1325381291848884,0.8752535719485478,5.92
0.8207344943871359,0.22930760773012085,-0.5232713548056892,5.5
0.953410543594822,0.2686351143894961,0.13727166743056748,4.28
0.5247764411803265,0.1456073661542397,-0.838694331508051,6.11
0.9589768770083793,0.27065520461524106,-0.08431553580413151,5.43
0.4573029207723139,0.1318352034221424,0.8794848024791293,5.84
0.5851201713336891,0.16789103434104766,0.7933769505640603,5.99
0.6639051732033443,0.18667784369922666,-0.7241417704190558,5.36
0.8371616387836726,0.23726113581974786,-0.49281593316222927,6.29
0.9612083741444284,0.2747901230453994,0.023850571299632115,6.04
0.6042174528864288,0.17548422035426067,0.777255786748541,6.54
0.8348435843099028,0.24120200670262332,0.49483106379775893,6.19
0.3999343365334884,0.11225644065833065,-0.9096433465882335,6.21
0.7359034458697078,0.213126691091617,0.6426687575271015,6.72
0.047074372873674636,0.01626071845232033,0.9987590262190198,6.25
0.955524972629163,0.27795232391054553,0.0985623270563573,6.0
0.9274640004710242,0.2707263057387589,0.25791044029144694,5.68
0.4386288304563867,0.130719255258076,0.8891103561410341,6.54
0.8926324335304714,0.26306167983904327,0.36606815104530627,5.34
0.8926664865509737,0.2631281599751634,0.3659373105011638,5.56
0.1655998876523573,0.0515825846685218,0.9848430911411429,6.29
0.9555255632942079,0.28222344041542635,0.08556183478261306,6.35
0.9554788071492065,0.28237583960465845,0.08558115619862577,7.25
0.9447841695306378,0.27812483021260176,-0.1732900799916557,6.12
0.5224391923361212,0.15724463680537024,0.8380521550041671,6.43
0.9446121114165305,0.2801879765538116,-0.17088784848515337,5.58
0.5694890845780041,0.1718259241507404,0.8038395575836331,6.38
0.9337310890276675,0.27906727465148046,0.22420461547836398,6.12
0.8758310216952949,0.25996651818897687,-0.4066170567707117,6.14
0.5494025292134872,0.16868595781275822,0.8183531685834764,5.17
0.6572786285866778,0.19495479085517475,-0.7279954903197072,3.31
0.7785778576048373,0.23225827754243228,-0.5829859450797114,6.61
0.6885670531535949,0.21056535441722582,0.6939291353088747,5.03
0.8745582921601747,0.2641210544739425,-0.4066790653543053,6.37
0.5026537801884066,0.15500869797953226,0.8504772076975344,5.79
0.8108608663151773,0.24798887064744982,0.5301001561154293,6.25
0.8943939509086521,0.27324454363707684,0.354114218791871,5.55
0.9426799355627765,0.28717202856376983,-0.169961069359806,5.82
0.9511883931063364,0.29248746989188834,0.09844653765383217,5.52
0.7165667323232723,0.2183871504296914,-0.6624493721445792,5.21
0.4526794018166367,0.13691267242181684,-0.8810994718539151,5.37
0.17041003335329874,0.05559847149461224,0.983803451152714,5.64
0.9404995063176183,0.29018914231519893,-0.17677935484293802,3.45
0.6479231321840759,0.20274671642964032,0.7342270655306677,4.25
0.344906899977414,0.10983343939169443,0.9321887394403352,5.29
0.7755544173706124,0.24353342678812118,0.5824146424445086,2.06
0.5448670026191678,0.16758394136285804,-0.8216054844352574,3.92
0.8983505520089236,0.28247332769624256,0.336415078207671,5.55
0.7075368014811717,0.22414944735082842,0.6701855711682483,5.65
0.8607293165561464,0.2727225496721433,0.4298458497195413,5.8
0.4142229860063723,0.13344450027577293,0.9003398709432533,5.55
0.5441526596459938,0.17445516396938887,0.8206480846042382,4.33
0.918009253393577,0.2902914860740823,0.270166363185109,6.06
0.4018258240293644,0.12996048544563038,0.9064470637416497,5.57
0.9419587175515872,0.29790242498137376,-0.15481576024031313,6.4
0.9521113862232468,0.3027592709252686,0.04267003741323745,5.95
0.7531314144314561,0.24170134236434213,0.6118607142934976,5.81
0.8125752673658936,0.2605504639206488,0.5213778769913251,5.16
0.5096124990385368,0.16098176299210928,-0.8452100169825543,6.41
0.8883664869248737,0.28630686375167486,0.3589336494081294,4.66
0.8232891934317932,0.26615320622914784,0.5013555373109706,4.51
0.950692385325533,0.30763799091461447,-0.03927919334797842,5.94
0.45004903724989054,0.148763245274867,0.8805256162802627,6.41
0.6679831246044013,0.21886833365123387,0.711263100243836,6.11
0.8219411147130207,0.271002396334188,0.5009695650690217,6.19
0.1655222741544945,0.05740756103132137,0.9845337722471279,6.26
0.8164476602206395,0.266816799858865,-0.5120761793261989,6.52
0.7500983999347249,0.24646265747007648,-0.6136844049575915,5.92
0.8626793243519891,0.28759548462516077,0.4160206972721602,4.65
0.940414795770117,0.3134345385165954,0.13182868413792978,5.24
0.940376209078874,0.3135280572604846,0.13188154802288404,6.3
0.8330667890322664,0.27907711325118856,0.4776145829754916,6.43
0.9108065669115609,0.3053114660463503,0.27787822219707076,5.98
0.296108111219612,0.10224973601493252,0.9496657190584645,7.83
0.9387210847982375,0.31591454797248675,-0.13784311130614954,5.13
0.9402889444811345,0.3178435090277338,0.12178753899923804,6.03
0.9470454699934193,0.3206493229088885,-0.016996749189613483,5.7
0.6312778991378332,0.2186252787246932,0.7441042948153666,6.61
0.6631600108758982,0.22570964995529244,-0.7136343278543555,4.96
0.7915723516048025,0.27377131640563845,0.5463171958563693,6.02
0.6686265909762878,0.23377311819822946,0.7058956091712885,6.34
0.9437565410739067,0.3277506943695292,-0.04362423088728247,5.41
0.8023613493848089,0.2817758050330297,0.5261355915649281,6.73
0.2021522249390842,0.0739022047207082,0.9765617963496199,6.31
0.6376447798533837,0.22633429370664962,0.7363300362052616,6.25
0.34086986005535597,0.11698562362839755,-0.9328033567532424,4.86
0.9410568155676191,0.33232177265264673,0.06304212317756032,5.16
0.7480760343890986,0.2677886242485646,0.6071832503418892,6.46
0.3779599146691429,0.1321005379035201,-0.9163491424063728,6.24
0.22281565181308527,0.08329073712977159,0.9712959581999141,6.38
0.49467080286533693,0.18024509519223975,0.8501838050984641,4.98
0.8360016693239507,0.30207839567881883,0.45809371503184665,4.76
0.4015041190803271,0.14829520879540603,0.9037715272179454,6.34
0.9399462121876156,0.341207025330064,-0.008881669863418989,5.87
0.18258586745205288,0.06988712568913115,0.980702906424618,6.07
0.9373244528254393,0.3438238389340749,-0.056639543749275455,6.23
0.9209921485860685,0.3373238885961065,-0.19490011910006275,6.15
0.8224680649393535,0.3039274332604515,0.4808059873448221,5.23
0.6558205929403592,0.24631082343995933,0.7136037612931176,4.88
0.4932702262632248,0.18776994487804152,0.8493685487953532,6.45
0.9353017560566106,0.3525663234270314,0.030126611202831853,6.2
0.935754085150302,0.3525658583769469,-0.007849052901335914,6.49
0.8844706118369947,0.33292788267627027,-0.3269109385343167,6.35
0.7389205315518592,0.2824495782246626,0.611734161063307,5.58
0.7722099032830383,0.2949748100604279,0.5627448149040692,6.29
0.8754903666697833,0.3335077506618943,0.34969872478585357,5.97
0.30333851055365735,0.11914433938475681,0.9454048732726411,6.49
0.3466220262845946,0.1364215872495512,0.9280314226504806,4.74
0.8013375689925156,0.3056672456187502,-0.5142233322954259,5.84
0.9244133371819252,0.35504187456310626,-0.1393027255544253,6.21
0.9240382910481382,0.35481301071068994,-0.14234101344044203,3.6
0.4620414976092714,0.18157616362626486,0.8680712823782097,2.68
0.9262559764331567,0.35714933919991054,-0.12039192510682241,5.91
0.8979225990419957,0.34766535894972617,-0.26993296263336475,6.14
0.9311533719256275,0.36122512360869224,-0.04969716315263029,6.15
0.8537658012163817,0.33456567204976406,0.3989357940311194,6.18
0.6984918379062864,0.270506461990505,-0.662522004464514,5.42
0.6750123718860315,0.2669497220665889,0.6878198482810487,5.96
0.7658564065085126,0.3022387288052762,0.5675523900223122,6.31
0.6647714364918921,0.2575086437723423,-0.7012618880325918,6.26
0.90096498541674,0.35317501922010863,-0.25205059184990947,4.9
0.8784268943466307,0.34715108619081875,0.32840876152299575,5.38
0.877395670777261,0.3486925924884361,0.32953044297153156,5.5
0.7664413364679038,0.30617973429054934,0.564642938557689,6.27
0.9296656167796198,0.36833875827513757,-0.006957020202585689,6.41
0.6513414175824207,0.26202466261901397,0.7121077403884293,4.83
0.6993694916813854,0.28058954675390513,0.6573825525200366,6.46
0.9272167707657266,0.3694140265183884,0.061663092869636005,6.58
0.40309504666572277,0.15693397617871946,-0.9016019689831516,5.93
0.9050174788250184,0.3604246793675036,-0.22591461556092302,5.66
0.7070311185828327,0.2848818825848843,0.6472629375535112,6.6
0.7830179485801454,0.31226708045478396,-0.5379332325350297,5.79
0.010126412728722556,0.00789822834846455,0.9999175334767378,2.02
0.9108091885626342,0.3669587606697077,-0.18912400693097683,6.13
0.9176282091629503,0.3725246712131141,0.1385057366536065,6.2
0.311272888876348,0.13089502211764376,0.9412628123087591,5.81
0.37373825644876774,0.15647543715543527,0.9142402054349013,6.14
0.6741407332447591,0.2736202454187209,-0.6860511883797137,3.41
0.6298814280006755,0.26123821771637595,0.7314396627639228,5.27
0.769818354521939,0.3138501553470517,-0.5557677401844817,6.58
0.877060493258715,0.36275991837497973,0.31491289714039583,6.02
0.8594435668177648,0.3542443877328501,-0.3686023185159534,5.12
0.9182655700507899,0.3812267574184854,0.10702570853531032,4.84
0.633514389102089,0.26081401540143473,-0.7284473681542045,6.31
0.8283303339596653,0.3447228987903338,-0.4416276496007227,5.93
0.8885323932106409,0.37479787245268664,0.26464455599976106,3.62
0.7556943879617042,0.32126626910413886,0.5707135676844316,6.39
0.48203375460213,0.20817025602761563,0.851063219702021,5.7
0.6038551751271409,0.25399754459842117,-0.7555423051094777,3.95
0.795304043019115,0.3364472324708877,-0.5042764508879333,5.82
0.46919561353423717,0.20384573613529497,0.8592452456078477,4.71
0.644738974958333,0.27251970655199775,-0.7141741130218114,6.17
0.9073431425849826,0.39009898059248566,-0.15668824762793016,6.59
0.7351692515836594,0.31560034273995713,-0.5999354925226075,5.51
0.7297216668874897,0.3183400178744113,0.6051164531680352,5.88
0.5943638763786242,0.25414628881374257,-0.7629818125868908,6.28
0.9106664886491146,0.3946232247778743,-0.12230722348824438,5.76
0.24652827497367255,0.11153848395723111,0.9626956820486045,6.58
0.86851381071517,0.38133377474907587,0.31665172166377836,5.89
